gene_name,logFC,logCPM,PValue,significant,symbol,entrez_name,location,gene_type,comparison
ENSMUSG00000111472,-0.0782723481671801,5.01490454383014,0.94064385984117,0,RP24-553E23.7, ,Other,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000021701,-0.0174715398842461,6.27441193519648,0.940652763751851,0,PLK2,polo like kinase 2,Nucleus,kinase,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000055805,0.0214195078710883,5.99822862507862,0.940656107731822,0,Fmnl1,formin-like 1,Cytoplasm,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000033955,-0.00955094745939561,7.6516514243012,0.941158295866708,0,TNKS1BP1,tankyrase 1 binding protein 1,Nucleus,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000059273,-0.0126863218046094,6.30058188713598,0.941221656858728,0,ZC3H4,zinc finger CCCH-type containing 4,Nucleus,transcription regulator,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000033361,-0.00998539216505075,6.7770092764428,0.941247778524425,0,PRRG3,proline rich and Gla domain 3,Plasma Membrane,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000054072,0.0300401337887798,6.25820294268422,0.941263391042442,0,Iigp1,interferon inducible GTPase 1,Extracellular Space,enzyme,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000059182,0.011103415143243,6.51794796872473,0.941301552616746,0,SKAP2,src kinase associated phosphoprotein 2,Cytoplasm,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000048163,-0.024653440402225,6.00832915150512,0.941705028423225,0,SELPLG,selectin P ligand,Plasma Membrane,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000071659,-0.00980321867314747,7.24108267460826,0.942075817863135,0,HNRNPUL2,heterogeneous nuclear ribonucleoprotein U like 2,Nucleus,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000028556,-0.00799299455007556,6.77019777769185,0.942147796410173,0,DOCK7,dedicator of cytokinesis 7,Plasma Membrane,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000020460,-0.0124130307659842,7.6950701661992,0.942334981927084,0,RPS27A,ribosomal protein S27a,Cytoplasm,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000024924,-0.0170123611687276,6.25646388251114,0.942448744933879,0,VLDLR,very low density lipoprotein receptor,Plasma Membrane,transporter,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000019889,0.017783071771449,7.02408854944845,0.942931346912681,0,PTPRK,protein tyrosine phosphatase receptor type K,Plasma Membrane,phosphatase,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000006356,-0.0119070035720357,7.93087279459727,0.943027487453924,0,Crip2,cysteine rich protein 2,Plasma Membrane,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000091805,-0.0551008909249588,5.3847310932755,0.943340129869265,0,Vmn2r108 (includes others),vomeronasal 2, receptor 110,Other,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000036087,0.00702522887625747,6.88562050304179,0.943705369268664,0,SLAIN2,SLAIN motif family member 2,Cytoplasm,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000046876,0.00865040026729493,6.81688002858434,0.94376178926374,0,ATXN1,ataxin 1,Nucleus,transcription regulator,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000021451,0.0238564141323882,6.00957959089107,0.943874281023307,0,SEMA4D,semaphorin 4D,Plasma Membrane,transmembrane receptor,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000088088,-0.0313105075029743,11.3405854633037,0.94387787125313,0,RMRP,RNA component of mitochondrial RNA processing endoribonuclease,Cytoplasm,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000058690,0.00713942941406209,7.22257966548473,0.943960060638924,0,CCSER2,coiled-coil serine rich protein 2,Other,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000035530,0.0103514351820488,7.08072414072422,0.94407240495722,0,Eif1,eukaryotic translation initiation factor 1,Other,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000063564,0.0122509265567278,6.50233138888467,0.944987096027789,0,COL23A1,collagen type XXIII alpha 1 chain,Plasma Membrane,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000002981,-0.00921078983687162,6.63054845571331,0.94510241642108,0,CLPTM1,CLPTM1 regulator of GABA type A receptor forward trafficking,Plasma Membrane,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000027363,0.00893996363481408,6.8002160920715,0.945643648774601,0,USP8,ubiquitin specific peptidase 8,Cytoplasm,peptidase,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000026604,-0.00783324968455422,7.28080569136741,0.945906357208308,0,PTPN14,protein tyrosine phosphatase non-receptor type 14,Cytoplasm,phosphatase,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000022237,0.0107318283081128,6.86373664898199,0.946063282203404,0,ANKRD33B,ankyrin repeat domain 33B,Other,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000017466,-0.0110408568767184,8.15746920501805,0.946149191458571,0,TIMP2,TIMP metallopeptidase inhibitor 2,Extracellular Space,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000001576,-0.0131239866705458,6.11862027229214,0.946158085910687,0,ERGIC1,endoplasmic reticulum-golgi intermediate compartment 1,Cytoplasm,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000037185,0.0135719986564182,6.87876525389657,0.946502699849354,0,KRT80,keratin 80,Cytoplasm,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000040152,0.0215690598184239,8.7432230726182,0.946660079454714,0,THBS1,thrombospondin 1,Extracellular Space,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000038393,-0.0140351079694477,9.54148463977648,0.946708268465074,0,TXNIP,thioredoxin interacting protein,Cytoplasm,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000053702,0.00977204867001639,8.3637774374696,0.946879786776417,0,Nebl,nebulette,Cytoplasm,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000113921,0.0551731374869339,7.12480580503617,0.94694356065208,0,AC162934.5, ,Other,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000026701,0.0155814819073212,9.69528076899044,0.947226039450061,0,PRDX6,peroxiredoxin 6,Cytoplasm,enzyme,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000030339,0.0126807796694551,6.2292618808591,0.947235082468244,0,LTBR,lymphotoxin beta receptor,Plasma Membrane,transmembrane receptor,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000020790,-0.00635650151409263,7.1256424729103,0.9473226080351,0,ANKFY1,ankyrin repeat and FYVE domain containing 1,Cytoplasm,transcription regulator,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000034807,0.00848530347719237,6.67501169622772,0.94780318466477,0,COLGALT1,collagen beta(1-O)galactosyltransferase 1,Cytoplasm,enzyme,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000007613,-0.00979599757650729,6.85872349815062,0.948093889692129,0,TGFBR1,transforming growth factor beta receptor 1,Plasma Membrane,kinase,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000078808,0.0542405524734893,5.54772085657378,0.94828251560416,0,Vmn1r63 (includes others),vomeronasal 1 receptor 63,Other,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000063011,0.0242488164840844,6.08112092173251,0.94847222282892,0,MSLN,mesothelin,Extracellular Space,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000037706,0.00900466672842515,7.86257103329729,0.948653156731467,0,CD81,CD81 molecule,Plasma Membrane,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000002812,-0.0070555072072729,7.3824930775819,0.948707726920043,0,FLII,FLII actin remodeling protein,Nucleus,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000003458,0.00811360378974414,6.52750003222379,0.948742318775413,0,NCSTN,nicastrin,Plasma Membrane,peptidase,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000025949,0.0313186231525768,7.55257337287928,0.949843800786754,0,PIKFYVE,phosphoinositide kinase, FYVE-type zinc finger containing,Cytoplasm,kinase,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000002289,-0.0254635387117111,5.84325269913783,0.950080126898626,0,ANGPTL4,angiopoietin like 4,Extracellular Space,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000030554,0.0110223930015353,6.64279947345958,0.950306912912022,0,SYNM,synemin,Cytoplasm,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000032412,0.00858067544479845,7.15546178894712,0.950405503146185,0,ATP1B3,ATPase Na+/K+ transporting subunit beta 3,Plasma Membrane,transporter,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000022816,-0.0169701636552427,7.30797294617263,0.950758387465047,0,FSTL1,follistatin like 1,Extracellular Space,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000108249,-0.0485236842954896,5.65357303748975,0.950856746425178,0,Gm43960, ,Other,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000034973,0.00733473336353608,6.69033130897676,0.951128640617391,0,DOP1A,DOP1 leucine zipper like protein A,Cytoplasm,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000029253,0.0346116207714954,6.19248825938681,0.951287989306645,0,CENPC,centromere protein C,Nucleus,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000024991,0.0084829247405463,7.98137226427827,0.951852582266917,0,EIF3A,eukaryotic translation initiation factor 3 subunit A,Cytoplasm,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000019726,0.00963587730304848,7.88466601512393,0.952028102817634,0,LYST,lysosomal trafficking regulator,Cytoplasm,transporter,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000058013,-0.0068829899890048,6.92241317145932,0.952418815788113,0,SEPTIN11,septin 11,Nucleus,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000002233,0.0141818048833188,6.04406388734946,0.952422335492039,0,RHOC,ras homolog family member C,Plasma Membrane,enzyme,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000000001,-0.00725520127879356,6.84154160464095,0.952631439100856,0,GNAI3,G protein subunit alpha i3,Cytoplasm,enzyme,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000035325,0.00579691789259878,7.19982498143749,0.953097354894612,0,SEC31A,SEC31 homolog A, COPII coat complex component,Cytoplasm,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000021365,0.00994562108356017,7.58104464769078,0.953121268194483,0,NEDD9,neural precursor cell expressed, developmentally down-regulated 9,Nucleus,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000004789,0.00596576329029796,6.69799822117111,0.953141686870347,0,DLST,dihydrolipoamide S-succinyltransferase,Cytoplasm,enzyme,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000114290,0.0585804592579275,5.87555567476552,0.953386978847796,0,4930435F18Rik,RIKEN cDNA 4930435F18 gene,Other,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000022389,-0.0131766228405105,8.15595438198397,0.953450388333699,0,TEF,TEF transcription factor, PAR bZIP family member,Nucleus,transcription regulator,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000018593,-0.0118559897902581,10.000816767788,0.953749059798194,0,SPARC,secreted protein acidic and cysteine rich,Extracellular Space,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000046879,-0.0196508348599576,5.62801960731741,0.953764908145962,0,Irgm1,immunity-related GTPase family M member 1,Cytoplasm,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000105065,0.0424967879966902,5.75681707516102,0.953877226993577,0,Gm42513, ,Other,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000028456,-0.00655407378835976,6.77107112046787,0.953994370320489,0,UNC13B,unc-13 homolog B,Cytoplasm,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000024019,-0.0106765049815131,6.32297809169789,0.954204286617782,0,CMTR1,cap methyltransferase 1,Nucleus,enzyme,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000016664,-0.00623310039411957,7.13754188521322,0.954580558470959,0,PACSIN2,protein kinase C and casein kinase substrate in neurons 2,Cytoplasm,transporter,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000008575,0.00902498365725642,8.6279577361068,0.954750823870944,0,NFIB,nuclear factor I B,Nucleus,transcription regulator,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000030956,-0.00738850157614771,6.58063120374502,0.954776341556377,0,FAM53B,family with sequence similarity 53 member B,Nucleus,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000102467,0.0550862355159029,5.81283875805048,0.955042643124681,0,Gm37167, ,Other,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000068323,-0.0170517716988785,5.89153519323384,0.9550777667511,0,SLC4A5,solute carrier family 4 member 5,Plasma Membrane,transporter,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000031453,-0.00980596697433252,6.48931720018639,0.955210136250388,0,RASA3,RAS p21 protein activator 3,Plasma Membrane,ion channel,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000030403,0.0127653131516526,7.06258997552387,0.955213446213152,0,VASP,vasodilator stimulated phosphoprotein,Plasma Membrane,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000042249,0.00884933476074655,6.79859131673497,0.955448894367538,0,GRK3,G protein-coupled receptor kinase 3,Cytoplasm,kinase,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000023026,0.00614533538396663,6.7530974423985,0.955623126110865,0,DIP2B,disco interacting protein 2 homolog B,Cytoplasm,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000030059,0.00587771883885449,6.66564610728255,0.955699781162859,0,TMF1,TATA element modulatory factor 1,Cytoplasm,transcription regulator,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000019876,-0.0391586693729008,5.65265619614591,0.955757667465876,0,PKIB,cAMP-dependent protein kinase inhibitor beta,Other,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000066151,0.00693585085569485,6.60705718863708,0.95578126171878,0,FKBP15,FKBP prolyl isomerase 15,Plasma Membrane,enzyme,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000090362,0.0475846227652668,6.7651369667124,0.955873837417685,0,Vmn2r66 (includes others),vomeronasal 2, receptor 66,Other,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000111023,0.0419357999031391,5.85035817554084,0.956136158044784,0,RP23-69D2.2, ,Other,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000026028,0.00605154155693201,6.95462728218961,0.956297054250858,0,TRAK2,trafficking kinesin protein 2,Plasma Membrane,transporter,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000115801,-0.0236409888176932,11.1186763798886,0.956608324597219,0,AC160336.1, ,Other,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000091896,0.00789024729672628,6.6804173907747,0.956739972094806,0,UBE2D2,ubiquitin conjugating enzyme E2 D2,Cytoplasm,enzyme,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000058355,0.00795378692430341,6.48882433646237,0.95675530630181,0,ABCE1,ATP binding cassette subfamily E member 1,Cytoplasm,transporter,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000094520,0.0352969108986144,7.65295605889364,0.95690692790301,0,Olfr635/Olfr638,olfactory receptor 638,Plasma Membrane,G-protein coupled receptor,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000004451,-0.0106177805158371,6.13140211679299,0.956955510451125,0,RALB,RAS like proto-oncogene B,Cytoplasm,enzyme,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000096768,-0.0209443773414297,7.61784202468849,0.957047526727293,0,Gm47283, ,Other,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000030660,-0.00643053543765722,7.03525812630987,0.957150776864749,0,PIK3C2A,phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 alpha,Cytoplasm,kinase,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000026395,-0.0136734906658025,7.99157458602825,0.957261710076238,0,PTPRC,protein tyrosine phosphatase receptor type C,Plasma Membrane,phosphatase,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000018417,0.0103453158657378,8.33166259569661,0.957513615663138,0,MYO1B,myosin IB,Cytoplasm,enzyme,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000037112,0.026320726762009,7.0065463648429,0.957625446424273,0,SIK2,salt inducible kinase 2,Cytoplasm,kinase,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000027639,-0.00895267564963875,7.67990027516116,0.957798869127082,0,SAMHD1,SAM and HD domain containing deoxynucleoside triphosphate triphosphohydrolase 1,Nucleus,enzyme,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000020547,0.0294429997965817,6.20413659808411,0.957838192411798,0,BZW2,basic leucine zipper and W2 domains 2,Cytoplasm,translation regulator,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000024096,0.00552907122855442,7.18800360771425,0.958011133068671,0,RALBP1,ralA binding protein 1,Cytoplasm,enzyme,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000043131,0.00672273599693802,7.4554863544268,0.958278258215301,0,MOB1A,MOB kinase activator 1A,Plasma Membrane,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000029661,0.0137021476343488,8.88257384335386,0.958473274443341,0,COL1A2,collagen type I alpha 2 chain,Extracellular Space,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000021945,0.00646420816836751,6.54538277793563,0.958495990512132,0,ZMYM2,zinc finger MYM-type containing 2,Nucleus,transcription regulator,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000060073,-0.00989877936514431,6.41751995495108,0.958857566253524,0,PSMA3,proteasome 20S subunit alpha 3,Cytoplasm,peptidase,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000005533,-0.00776923421783357,7.74465394235391,0.959379708804689,0,IGF1R,insulin like growth factor 1 receptor,Plasma Membrane,transmembrane receptor,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000032560,0.00597020186835801,6.65649296249301,0.959419006051321,0,DNAJC13,DnaJ heat shock protein family (Hsp40) member C13,Cytoplasm,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000017774,-0.0103736854968099,8.85168257055947,0.959469132871332,0,MYO1C,myosin IC,Cytoplasm,enzyme,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000117815,-0.0458237352835654,5.48324098099524,0.959699561557967,0,AC140207.2, ,Other,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000115420,-0.0297358268965898,8.43397638344528,0.959975827428888,0,RMRP,RNA component of mitochondrial RNA processing endoribonuclease,Cytoplasm,other,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000029304,-0.0223275780042215,5.65872490845606,0.960303826534328,0,SPP1,secreted phosphoprotein 1,Extracellular Space,cytokine,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000042644,-0.00603385006767582,6.98658500951907,0.960358395803196,0,ITPR3,inositol 1,4,5-trisphosphate receptor type 3,Cytoplasm,ion channel,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000018501,0.00662487670074566,8.19445912219094,0.960452995764798,0,NCOR1,nuclear receptor corepressor 1,Nucleus,transcription regulator,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000015846,0.00732274415577778,6.49065847638287,0.960504155656045,0,RXRA,retinoid X receptor alpha,Nucleus,ligand-dependent nuclear receptor,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
ENSMUSG00000046062,0.00615289162428957,7.17815870821518,0.960690319164171,0,PPP1R15B,protein phosphatase 1 regulatory subunit 15B,Cytoplasm,phosphatase,Group20-Group18 (Air_JUUL_1Month_noLPS_Female Vs. MintJUUL_JUUL_1Month_noLPS_Female)
